"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-02-25,1,2026-02-22,0.3,43,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.35,44,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.4,45,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.45,45,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.5,46,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.55,47,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.6,48,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.65,49,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.7,49,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.75,50,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.8,51.2,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.85,53.15,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.9,55,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.95,57,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.975,57,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.99,59.04,"quantile","ILI incidence","NL"
2026-02-25,1,2026-02-22,0.01,60,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.025,62.475,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.05,64.95,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.1,70.9,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.15,74,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.2,75,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.25,75,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.3,76.7,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.35,77.65,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.4,79,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.45,79,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.5,81,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.55,81,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.6,82,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.65,82.35,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.7,83,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.75,84,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.8,84.2,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.85,85.15,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.9,87.2,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.95,90.2,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.975,97.525,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.99,98.02,"quantile","ILI incidence","NO"
2026-02-25,1,2026-02-22,0.01,408,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.025,413.475,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.05,417.85,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.1,420,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.15,425.7,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.2,428,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.25,433,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.3,436,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.35,440.3,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.4,443.6,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.45,449,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.5,449.5,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.55,454,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.6,457,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.65,461,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.7,464,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.75,468.25,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.8,474,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.85,476.15,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.9,481.2,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.95,489.05,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.975,497.2,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.99,506.05,"quantile","ILI incidence","PL"
2026-02-25,1,2026-02-22,0.01,42.92,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.025,44,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.05,46.95,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.1,48,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.15,49.85,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.2,51,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.25,52,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.3,54.7,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.35,55,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.4,56,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.45,57,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.5,58,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.55,58.45,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.6,60,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.65,61,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.7,62.3,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.75,63,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.8,65,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.85,66,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.9,68.1,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.95,71.05,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.975,72.525,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.99,74.02,"quantile","ILI incidence","RO"
2026-02-25,1,2026-02-22,0.01,232.92,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.025,236.95,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.05,241.8,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.1,246.9,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.15,249.85,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.2,255.6,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.25,257,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.3,259.7,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.35,261.65,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.4,263,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.45,264,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.5,266,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.55,266.45,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.6,269,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.65,270,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.7,271.3,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.75,274,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.8,278.2,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.85,281.45,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.9,284.1,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.95,291.05,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.975,297.15,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.99,303.08,"quantile","ILI incidence","SK"
2026-02-25,1,2026-02-22,0.01,124.98,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.025,129.425,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.05,131,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.1,134,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.15,136,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.2,137.8,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.25,140,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.3,143,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.35,145,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.4,145,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.45,146,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.5,147,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.55,149,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.6,150,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.65,151.35,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.7,153,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.75,154.25,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.8,156,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.85,159.15,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.9,161.1,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.95,173,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.975,176.05,"quantile","ILI incidence","SI"
2026-02-25,1,2026-02-22,0.99,180.02,"quantile","ILI incidence","SI"
2026-02-25,2,2026-03-01,0.01,2518.86,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.025,2521.425,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.05,2526.8,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.1,2535.9,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.15,2555.85,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.2,2569.6,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.25,2579.75,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.3,2589,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.35,2598,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.4,2607,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.45,2609.55,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.5,2618.5,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.55,2625.45,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.6,2630.8,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.65,2638.35,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.7,2642.9,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.75,2655,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.8,2656.6,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.85,2670.3,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.9,2676.7,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.95,2691.1,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.975,2698.05,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.99,2700.65,"quantile","ILI incidence","AT"
2026-02-25,2,2026-03-01,0.01,510.92,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.025,530.475,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.05,532,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.1,544.7,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.15,549.7,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.2,553,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.25,560.75,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.3,564.7,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.35,568.65,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.4,571.6,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.45,574,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.5,575,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.55,577,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.6,584.4,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.65,587,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.7,590.3,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.75,594.25,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.8,600,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.85,607,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.9,612,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.95,622.1,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.975,625.05,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.99,630.21,"quantile","ILI incidence","BE"
2026-02-25,2,2026-03-01,0.01,20.98,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.025,21.475,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.05,22.95,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.1,24.9,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.15,25.85,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.2,26,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.25,27,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.3,27.7,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.35,28,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.4,29,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.45,29,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.5,29.5,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.55,30,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.6,31,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.65,32,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.7,33,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.75,34,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.8,34,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.85,36,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.9,37,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.95,39.05,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.975,42.1,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.99,44.03,"quantile","ILI incidence","HR"
2026-02-25,2,2026-03-01,0.01,41.96,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.025,43.95,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.05,45,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.1,48,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.15,49,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.2,51.8,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.25,53,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.3,54.7,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.35,56.65,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.4,57,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.45,58,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.5,59,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.55,59,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.6,60,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.65,60.35,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.7,62,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.75,63,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.8,65,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.85,67,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.9,69.1,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.95,72.15,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.975,76.575,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.99,80.05,"quantile","ILI incidence","CZ"
2026-02-25,2,2026-03-01,0.01,145.95,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.025,147,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.05,147.95,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.1,153.8,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.15,156,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.2,158.8,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.25,163,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.3,165,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.35,166,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.4,167.6,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.45,169.55,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.5,171,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.55,172,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.6,173,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.65,174,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.7,175,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.75,177,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.8,179.2,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.85,182,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.9,187.1,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.95,193.05,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.975,197.05,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.99,198.01,"quantile","ILI incidence","DK"
2026-02-25,2,2026-03-01,0.01,326.92,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.025,330.85,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.05,338.85,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.1,348.8,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.15,350.85,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.2,353,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.25,354.75,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.3,357,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.35,358.65,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.4,362,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.45,363,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.5,365.5,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.55,368.45,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.6,371.4,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.65,374.35,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.7,378,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.75,382,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.8,383.2,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.85,389.15,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.9,393.1,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.95,397,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.975,402.575,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.99,405.05,"quantile","ILI incidence","EE"
2026-02-25,2,2026-03-01,0.01,240.95,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.025,246.9,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.05,250.95,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.1,255,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.15,260,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.2,262.8,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.25,264.75,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.3,267.7,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.35,270,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.4,272.6,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.45,276,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.5,277.5,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.55,279,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.6,281.4,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.65,284,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.7,285,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.75,286,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.8,288.2,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.85,291.15,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.9,294.1,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.95,298.05,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.975,302.05,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.99,306.05,"quantile","ILI incidence","FR"
2026-02-25,2,2026-03-01,0.01,942.86,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.025,946,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.05,950,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.1,958.8,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.15,967.7,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.2,974.4,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.25,978.75,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.3,983.7,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.35,987.65,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.4,990.6,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.45,993.1,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.5,997,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.55,1000.9,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.6,1005,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.65,1007.35,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.7,1011,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.75,1013.25,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.8,1018.4,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.85,1024.45,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.9,1029.2,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.95,1045.3,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.975,1055.525,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.99,1058.3,"quantile","ILI incidence","GR"
2026-02-25,2,2026-03-01,0.01,980.99,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.025,998.375,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.05,1002,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.1,1012.8,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.15,1025.85,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.2,1029.8,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.25,1033.75,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.3,1038,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.35,1043.65,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.4,1047.8,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.45,1052.55,"quantile","ILI incidence","HU"
2026-02-25,2,2026-03-01,0.5,1055.5,"quantile","ILI incidence","HU"
